,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
680,0,34,"[0.5249239771852394, 0.4750760228147605]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
681,1,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
682,2,34,"[0.5249239771852394, 0.4750760228147605]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
683,3,34,"[0.5249239771852394, 0.4750760228147605]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
684,4,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
685,5,34,"[0.5249239771852394, 0.4750760228147605]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
686,6,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
687,7,34,"[0.5249239771852394, 0.4750760228147605]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
688,8,34,"[0.5249239771852394, 0.4750760228147605]",80,0.019267734650563837,0.9468137396309885,1.541418772045107,75.74509917047908
689,9,34,"[0.5249239771852394, 0.4750760228147605]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
690,10,34,"[0.5249239771852394, 0.4750760228147605]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
691,11,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
692,12,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
693,13,34,"[0.5249239771852394, 0.4750760228147605]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
694,14,34,"[0.5249239771852394, 0.4750760228147605]",80,0.006827277223266923,0.9501651889063508,0.5461821778613538,76.01321511250806
695,15,34,"[0.5249239771852394, 0.4750760228147605]",80,0.012948328665227254,0.9483902579194632,1.0358662932181804,75.87122063355706
