,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
1098,18,54,"[0.8317179156561155, 0.16828208434388456]",5,0.7753604829997641,0.39953310994571584,3.8768024149988207,1.9976655497285791
1099,19,54,"[0.8317179156561155, 0.16828208434388456]",9,0.7727696013937044,0.547420339642298,6.95492641254334,4.926783056780682
1100,0,55,"[0.8469973306475885, 0.15300266935241147]",16,0.8948622682013919,0.5071775778808806,14.31779629122227,8.11484124609409
1101,1,55,"[0.8469973306475885, 0.15300266935241147]",7,0.8060096614382568,0.42466811094106366,5.642067630067798,2.972676776587446
1102,2,55,"[0.8469973306475885, 0.15300266935241147]",8,0.65081649845845,0.5357459783951615,5.2065319876676,4.285967827161292
1103,3,55,"[0.8469973306475885, 0.15300266935241147]",17,0.9369283258327027,0.5485083004745789,15.927781539155946,9.32464110806784
1104,4,55,"[0.8469973306475885, 0.15300266935241147]",9,0.7339688959263324,0.5086196341749258,6.6057200633369915,4.577576707574333
1105,5,55,"[0.8469973306475885, 0.15300266935241147]",27,0.9132922730969277,0.5763081810083652,24.65889137361705,15.560320887225862
1106,6,55,"[0.8469973306475885, 0.15300266935241147]",7,0.8123234183296135,0.43147083202949904,5.686263928307294,3.0202958242064932
1107,7,55,"[0.8469973306475885, 0.15300266935241147]",9,0.8789175195577371,0.49508511843194886,7.910257676019634,4.4557660658875395
1108,8,55,"[0.8469973306475885, 0.15300266935241147]",27,0.949515076486845,0.5594510892720463,25.636907065144815,15.105179410345253
1109,9,55,"[0.8469973306475885, 0.15300266935241147]",20,0.9135088423135442,0.5246861616835848,18.270176846270886,10.493723233671696
1110,10,55,"[0.8469973306475885, 0.15300266935241147]",24,0.933076648495358,0.543633683160521,22.39383956388859,13.047208395852502
1111,11,55,"[0.8469973306475885, 0.15300266935241147]",5,0.756312863952145,0.38048549089809675,3.7815643197607254,1.9024274544904838
1112,12,55,"[0.8469973306475885, 0.15300266935241147]",9,0.8808646161874689,0.49684878686228395,7.92778154568722,4.471639081760555
1113,13,55,"[0.8469973306475885, 0.15300266935241147]",5,0.7753604829997641,0.39953310994571584,3.8768024149988207,1.9976655497285791
1114,14,55,"[0.8469973306475885, 0.15300266935241147]",19,0.9054329404751429,0.5170318900726558,17.203225869027715,9.823605911380461
1115,15,55,"[0.8469973306475885, 0.15300266935241147]",9,0.8808646161874689,0.49684878686228395,7.92778154568722,4.471639081760555
1116,16,55,"[0.8469973306475885, 0.15300266935241147]",2,0.4686458945718205,0.14435146393041226,0.937291789143641,0.2887029278608245
1117,17,55,"[0.8469973306475885, 0.15300266935241147]",8,0.7379859645821818,0.5340694391402167,5.903887716657454,4.272555513121733
1118,18,55,"[0.8469973306475885, 0.15300266935241147]",12,0.8681828481199819,0.4819648588530121,10.418194177439783,5.783578306236145
1119,19,55,"[0.8469973306475885, 0.15300266935241147]",27,0.9144328259652114,0.5241777206653444,24.689686301060707,14.152798457964298
1120,0,56,"[0.8623209098426694, 0.1376790901573306]",11,0.8717534563000544,0.48650511115490824,9.589288019300598,5.351556222703991
1121,1,56,"[0.8623209098426694, 0.1376790901573306]",5,0.7855606514633781,0.4090569194695254,3.9278032573168904,2.045284597347627
1122,2,56,"[0.8623209098426694, 0.1376790901573306]",8,0.8637822148856522,0.48114263722263095,6.910257719085218,3.8491410977810476
