,repetition_number,weight_index,weight_tuple,num_iterations,vehicle_id,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
481,0,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.22010641462524524,0.5768085631688915,17.60851317001962,46.144685053511324
482,1,12,"[0.4137298225636373, 0.5862701774363628]",34,0,0.34826110576165764,0.8322498566474683,11.84087759589636,28.296495126013923
483,1,12,"[0.4137298225636373, 0.5862701774363628]",34,1,0.290011866712934,0.8709700817975441,9.860403468239756,29.6129827811165
484,2,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.5018442844469516,0.8190659750762436,40.14754275575613,65.52527800609948
485,2,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.46669866186012615,0.8258114214109071,37.33589294881009,66.06491371287257
486,3,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.2883975933079045,0.8801694699718198,23.07180746463236,70.41355759774558
487,3,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.3069837567228009,0.8693626614120544,24.558700537824073,69.54901291296436
488,4,12,"[0.4137298225636373, 0.5862701774363628]",55,0,0.34995462693563073,0.8535492651717773,19.24750448145969,46.94520958444775
489,4,12,"[0.4137298225636373, 0.5862701774363628]",55,1,0.34872503840477503,0.822832569955333,19.179877112262627,45.255791347543315
490,5,12,"[0.4137298225636373, 0.5862701774363628]",16,0,0.21844336042347096,0.8881577197916232,3.4950937667755353,14.21052351666597
491,5,12,"[0.4137298225636373, 0.5862701774363628]",16,1,0.24549771873166884,0.9130615169265459,3.9279634997067014,14.608984270824735
492,6,12,"[0.4137298225636373, 0.5862701774363628]",56,0,0.3110228195417958,0.735145294590195,17.417277894340565,41.16813649705092
493,6,12,"[0.4137298225636373, 0.5862701774363628]",56,1,0.226819292942482,0.5347460901709085,12.701880404778992,29.945781049570876
494,7,12,"[0.4137298225636373, 0.5862701774363628]",24,0,0.25464282877487027,0.8851054447787012,6.111427890596886,21.24253067468883
495,7,12,"[0.4137298225636373, 0.5862701774363628]",24,1,0.28311130888244784,0.8985484383799438,6.794671413178748,21.56516252111865
496,8,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.39474536279917005,0.8546589413511836,31.579629023933602,68.37271530809468
497,8,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.32926955997214125,0.8545982282905976,26.341564797771298,68.36785826324781
498,9,12,"[0.4137298225636373, 0.5862701774363628]",25,0,0.22109759286348246,0.8922015777622667,5.527439821587062,22.305039444056668
499,9,12,"[0.4137298225636373, 0.5862701774363628]",25,1,0.3003544735552406,0.8946028914782047,7.508861838881014,22.36507228695512
500,10,12,"[0.4137298225636373, 0.5862701774363628]",22,0,0.2189126364016164,0.8369769238223591,4.816078000835561,18.4134923240919
501,10,12,"[0.4137298225636373, 0.5862701774363628]",22,1,0.1728045973586077,0.6608634388391148,3.8017011418893696,14.538995654460527
502,11,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.4305142011161108,0.8210895439354303,34.44113608928886,65.68716351483442
503,11,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.41514680725927944,0.8282254647467528,33.211744580742355,66.25803717974023
504,12,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.3955749275322023,0.8263237423122899,31.645994202576183,66.10589938498319
505,12,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.42678694232294845,0.8267293750191819,34.142955385835876,66.13835000153455
506,13,12,"[0.4137298225636373, 0.5862701774363628]",51,0,0.3045910112530756,0.8640508143647699,15.534141573906854,44.06659153260327
507,13,12,"[0.4137298225636373, 0.5862701774363628]",51,1,0.3016437284636976,0.8719557468068915,15.383830151648576,44.469743087151464
508,14,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.40790530466289876,0.8258556183473725,32.6324243730319,66.0684494677898
509,14,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.39917099851689497,0.843565454306388,31.933679881351598,67.48523634451104
510,15,12,"[0.4137298225636373, 0.5862701774363628]",21,0,0.20746714056800974,0.905414709583215,4.356809951928205,19.013708901247515
511,15,12,"[0.4137298225636373, 0.5862701774363628]",21,1,0.3239487288120738,0.8377388627060249,6.80292330505355,17.592516116826523
512,16,12,"[0.4137298225636373, 0.5862701774363628]",15,0,0.2449544766715427,0.8628381428801172,3.6743171500731404,12.942572143201758
513,16,12,"[0.4137298225636373, 0.5862701774363628]",15,1,0.27313970578855046,0.8948695987905727,4.097095586828257,13.42304398185859
514,17,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.44458859985968574,0.8282228564184285,35.56708798877486,66.25782851347428
515,17,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.492350132242427,0.8327725989554668,39.38801057939416,66.62180791643735
516,18,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.36801586055495594,0.7428412553066128,29.441268844396475,59.42730042452903
517,18,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.20642967623590658,0.5625874238855586,16.514374098872526,45.00699391084469
518,19,12,"[0.4137298225636373, 0.5862701774363628]",80,0,0.2651005890965839,0.8936123669538025,21.20804712772671,71.4889893563042
519,19,12,"[0.4137298225636373, 0.5862701774363628]",80,1,0.2629799882889508,0.8719491365859975,21.038399063116064,69.7559309268798
520,0,13,"[0.4482149823405112, 0.5517850176594888]",19,0,0.2083004744449955,0.8906455495721441,3.9577090144549145,16.92226544187074
521,0,13,"[0.4482149823405112, 0.5517850176594888]",19,1,0.28415842157430204,0.9005648622340395,5.399010009911739,17.110732382446752
522,1,13,"[0.4482149823405112, 0.5517850176594888]",58,0,0.3453098098882452,0.854270943110726,20.027968973518224,49.54771470042211
523,1,13,"[0.4482149823405112, 0.5517850176594888]",58,1,0.3448698229989176,0.8678631880071015,20.002449733937222,50.336064904411884
524,2,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.6689292415405274,0.7275456606261568,53.51433932324219,58.20365285009254
525,2,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.6106789878216421,0.740561674535716,48.85431902573137,59.244933962857274
526,3,13,"[0.4482149823405112, 0.5517850176594888]",16,0,0.22399949279012699,0.8892593214758733,3.5839918846420318,14.228149143613972
527,3,13,"[0.4482149823405112, 0.5517850176594888]",16,1,0.4100588010620613,0.8240485526849123,6.56094081699298,13.184776842958597
528,4,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.33983977287991946,0.8454019775146151,27.187181830393556,67.6321582011692
529,4,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.3056151669386048,0.8500262817623412,24.449213355088382,68.0021025409873
530,5,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.3643023188621098,0.7989027879021603,29.144185508968782,63.912223032172825
531,5,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.23884731680653148,0.5944375540699398,19.10778534452252,47.555004325595185
532,6,13,"[0.4482149823405112, 0.5517850176594888]",10,0,0.20792409463342643,0.8690956874794548,2.0792409463342643,8.690956874794548
533,6,13,"[0.4482149823405112, 0.5517850176594888]",10,1,0.21953356163899307,0.9178242996946853,2.1953356163899307,9.178242996946853
534,7,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.4095195647490962,0.8314809872633641,32.76156517992769,66.51847898106912
535,7,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.4180333648593616,0.8398146082329057,33.44266918874893,67.18516865863245
536,8,13,"[0.4482149823405112, 0.5517850176594888]",24,0,0.21753892896253088,0.889830256387769,5.220934295100741,21.355926153306456
537,8,13,"[0.4482149823405112, 0.5517850176594888]",24,1,0.2841377739248694,0.8910495019559685,6.819306574196865,21.385188046943245
538,9,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.3115521379484664,0.8443015477955319,24.924171035877315,67.54412382364255
539,9,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.31720579825860773,0.8562265066658179,25.376463860688617,68.49812053326544
540,10,13,"[0.4482149823405112, 0.5517850176594888]",30,0,0.2763171550394121,0.7208330995338147,8.289514651182364,21.62499298601444
541,10,13,"[0.4482149823405112, 0.5517850176594888]",30,1,0.2427124058843298,0.6961461336876421,7.281372176529894,20.88438401062926
542,11,13,"[0.4482149823405112, 0.5517850176594888]",30,0,0.2564521485653048,0.7506868864820783,7.693564456959145,22.520606594462347
543,11,13,"[0.4482149823405112, 0.5517850176594888]",30,1,0.17425479398614416,0.6046682374451515,5.2276438195843244,18.140047123354545
544,12,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.35539080511623594,0.7398862483675379,28.431264409298876,59.19089986940303
545,12,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.1840628149599519,0.584282182435477,14.725025196796151,46.74257459483816
546,13,13,"[0.4482149823405112, 0.5517850176594888]",31,0,0.2634124999354941,0.8713636913923143,8.165787498000316,27.012274433161743
547,13,13,"[0.4482149823405112, 0.5517850176594888]",31,1,0.2789181909288601,0.893419787378909,8.646463918794664,27.69601340874618
548,14,13,"[0.4482149823405112, 0.5517850176594888]",14,0,0.25523061739410297,0.8678742771788521,3.5732286435174414,12.15023988050393
549,14,13,"[0.4482149823405112, 0.5517850176594888]",14,1,0.2733901370676202,0.8915772065233586,3.827461918946683,12.482080891327021
550,15,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.7442158259745748,0.6786804041480938,59.53726607796598,54.2944323318475
551,15,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.7942291795463217,0.6817116120581329,63.53833436370573,54.536928964650635
552,16,13,"[0.4482149823405112, 0.5517850176594888]",25,0,0.27990365970897146,0.8856689881778756,6.997591492724287,22.14172470444689
553,16,13,"[0.4482149823405112, 0.5517850176594888]",25,1,0.6099462643908758,0.7375406572977856,15.248656609771896,18.43851643244464
554,17,13,"[0.4482149823405112, 0.5517850176594888]",32,0,0.3219505945095502,0.8415734489727895,10.302419024305607,26.930350367129265
555,17,13,"[0.4482149823405112, 0.5517850176594888]",32,1,0.23565260853910314,0.8818287924682083,7.5408834732513,28.218521358982667
556,18,13,"[0.4482149823405112, 0.5517850176594888]",26,0,0.25291821015703975,0.8809456951651552,6.575873464083033,22.904588074294036
557,18,13,"[0.4482149823405112, 0.5517850176594888]",26,1,0.2653744450612056,0.8834680589903601,6.899735571591346,22.970169533749363
558,19,13,"[0.4482149823405112, 0.5517850176594888]",80,0,0.3643215248845794,0.7954699233560276,29.145721990766354,63.637593868482206
559,19,13,"[0.4482149823405112, 0.5517850176594888]",80,1,0.17812621773845727,0.5449181052332814,14.250097419076582,43.59344841866252
560,0,14,"[0.4827012562961167, 0.5172987437038833]",80,0,0.5131337569791802,0.7834695330074648,41.05070055833441,62.67756264059719
561,0,14,"[0.4827012562961167, 0.5172987437038833]",80,1,0.5280099725383549,0.7874501276185784,42.24079780306839,62.996010209486265
562,1,14,"[0.4827012562961167, 0.5172987437038833]",14,0,0.2685944380994283,0.8452194698393719,3.760322133391996,11.833072577751206
563,1,14,"[0.4827012562961167, 0.5172987437038833]",14,1,0.41538098455889544,0.822877450308673,5.815333783824536,11.520284304321422
564,2,14,"[0.4827012562961167, 0.5172987437038833]",9,0,0.21750864541593448,0.8816048913219624,1.9575778087434104,7.9344440218976615
565,2,14,"[0.4827012562961167, 0.5172987437038833]",9,1,0.29223848830415117,0.8919441025933518,2.6301463947373604,8.027496923340166
566,3,14,"[0.4827012562961167, 0.5172987437038833]",80,0,0.634614068629112,0.7461730589622146,50.76912549032896,59.693844716977175
567,3,14,"[0.4827012562961167, 0.5172987437038833]",80,1,0.5555225541994435,0.773400883844517,44.44180433595548,61.872070707561356
568,4,14,"[0.4827012562961167, 0.5172987437038833]",65,0,0.3088249932663682,0.8667511801590583,20.07362456231393,56.338826710338786
569,4,14,"[0.4827012562961167, 0.5172987437038833]",65,1,0.3262008889846967,0.8535876493938978,21.203057784005285,55.48319721060335
570,5,14,"[0.4827012562961167, 0.5172987437038833]",12,0,0.31810844963587764,0.8253984682718148,3.817301395630532,9.904781619261778
571,5,14,"[0.4827012562961167, 0.5172987437038833]",12,1,0.2945174644898372,0.8935187495039116,3.534209573878046,10.72222499404694
572,6,14,"[0.4827012562961167, 0.5172987437038833]",49,0,0.23871806130631182,0.903715610484423,11.69718500400928,44.282064913736725
573,6,14,"[0.4827012562961167, 0.5172987437038833]",49,1,0.31325441099320345,0.8816851662887544,15.349466138666969,43.202573148148964
574,7,14,"[0.4827012562961167, 0.5172987437038833]",80,0,0.5145900081677574,0.782750666472209,41.167200653420586,62.62005331777672
575,7,14,"[0.4827012562961167, 0.5172987437038833]",80,1,0.6003423203409104,0.7655464581860923,48.027385627272835,61.243716654887386
576,8,14,"[0.4827012562961167, 0.5172987437038833]",18,0,0.2081898469316705,0.8975431431228879,3.747417244770069,16.15577657621198
577,8,14,"[0.4827012562961167, 0.5172987437038833]",18,1,0.2619517704982506,0.898543782316978,4.71513186896851,16.173788081705602
578,9,14,"[0.4827012562961167, 0.5172987437038833]",17,0,0.20640286301286614,0.8879167012807959,3.5088486712187246,15.09458392177353
579,9,14,"[0.4827012562961167, 0.5172987437038833]",17,1,0.31283689577482315,0.8888141070496828,5.318227228171994,15.109839819844607
580,10,14,"[0.4827012562961167, 0.5172987437038833]",80,0,0.6019903103012203,0.7508698799114902,48.15922482409763,60.06959039291922
581,10,14,"[0.4827012562961167, 0.5172987437038833]",80,1,0.5890890126960804,0.7489956616130475,47.127121015686434,59.9196529290438
582,11,14,"[0.4827012562961167, 0.5172987437038833]",24,0,0.2022525302008119,0.8979653805365423,4.854060724819486,21.551169132877014
583,11,14,"[0.4827012562961167, 0.5172987437038833]",24,1,0.39892611372516157,0.827527830028842,9.574226729403877,19.860667920692208
584,12,14,"[0.4827012562961167, 0.5172987437038833]",33,0,0.27132923843379103,0.8762162210192856,8.953864868315105,28.915135293636425
585,12,14,"[0.4827012562961167, 0.5172987437038833]",33,1,0.3014200195175397,0.8682175304336807,9.94686064407881,28.651178504311464
586,13,14,"[0.4827012562961167, 0.5172987437038833]",55,0,0.2606211708499164,0.8119551917927107,14.3341643967454,44.657535548599085
587,13,14,"[0.4827012562961167, 0.5172987437038833]",55,1,0.25702836518535627,0.6638216618254597,14.136560085194594,36.51019140040028
588,14,14,"[0.4827012562961167, 0.5172987437038833]",14,0,0.2555670012382767,0.849720909642398,3.5779380173358737,11.896092734993571
589,14,14,"[0.4827012562961167, 0.5172987437038833]",14,1,0.2866454236690176,0.89106160427896,4.013035931366246,12.47486245990544
590,15,14,"[0.4827012562961167, 0.5172987437038833]",80,0,0.5910678461203862,0.7479707229792766,47.28542768963089,59.837657838342125
591,15,14,"[0.4827012562961167, 0.5172987437038833]",80,1,0.598099206639486,0.7613375882241711,47.84793653115888,60.90700705793369
592,16,14,"[0.4827012562961167, 0.5172987437038833]",9,0,0.2128357508022409,0.8759062380897029,1.9155217572201682,7.8831561428073265
593,16,14,"[0.4827012562961167, 0.5172987437038833]",9,1,0.29032621253085444,0.8925392139763263,2.61293591277769,8.032852925786937
594,17,14,"[0.4827012562961167, 0.5172987437038833]",41,0,0.34136160888911454,0.8421515380399681,13.995825964453696,34.528213059638695
595,17,14,"[0.4827012562961167, 0.5172987437038833]",41,1,0.4446815958135671,0.8014140755327889,18.23194542835625,32.857977096844344
596,18,14,"[0.4827012562961167, 0.5172987437038833]",30,0,0.387393571332573,0.829956039275021,11.621807139977191,24.89868117825063
597,18,14,"[0.4827012562961167, 0.5172987437038833]",30,1,0.30178636829816746,0.8750616172688427,9.053591048945023,26.25184851806528
598,19,14,"[0.4827012562961167, 0.5172987437038833]",80,0,0.3517111769361346,0.7861984963507234,28.136894154890765,62.89587970805787
599,19,14,"[0.4827012562961167, 0.5172987437038833]",80,1,0.18901272445533027,0.5424763986764364,15.12101795642642,43.39811189411491
600,0,15,"[0.5172606071443756, 0.4827393928556244]",29,0,0.26914409329347316,0.8889990828012236,7.8051787055107225,25.780973401235485
601,0,15,"[0.5172606071443756, 0.4827393928556244]",29,1,0.3187097068678507,0.8772108228412191,9.24258149916767,25.439113862395352
602,1,15,"[0.5172606071443756, 0.4827393928556244]",59,0,0.4155311949539159,0.8218439300548379,24.516340502281036,48.488791873235435
603,1,15,"[0.5172606071443756, 0.4827393928556244]",59,1,0.45910897028930103,0.8092240496394171,27.087429247068762,47.74421892872561
604,2,15,"[0.5172606071443756, 0.4827393928556244]",15,0,0.2712038018016412,0.8532843235937659,4.068057027024619,12.79926485390649
605,2,15,"[0.5172606071443756, 0.4827393928556244]",15,1,0.24992494541774715,0.9109169599898276,3.748874181266207,13.663754399847413
606,3,15,"[0.5172606071443756, 0.4827393928556244]",19,0,0.2757562324206362,0.8625185508470516,5.239368415992088,16.38785246609398
607,3,15,"[0.5172606071443756, 0.4827393928556244]",19,1,0.3327215354410305,0.8674120652864443,6.321709173379579,16.480829240442443
608,4,15,"[0.5172606071443756, 0.4827393928556244]",13,0,0.22230990245614185,0.871528810743012,2.890028731929844,11.329874539659157
609,4,15,"[0.5172606071443756, 0.4827393928556244]",13,1,0.27706101330709887,0.8898480795999194,3.6017931729922856,11.568025034798952
610,5,15,"[0.5172606071443756, 0.4827393928556244]",30,0,0.3322680485020937,0.8380106184118803,9.96804145506281,25.14031855235641
611,5,15,"[0.5172606071443756, 0.4827393928556244]",30,1,0.2294547293752355,0.8715384783721681,6.883641881257065,26.146154351165045
612,6,15,"[0.5172606071443756, 0.4827393928556244]",80,0,0.6649125967488777,0.7180506481440465,53.193007739910215,57.44405185152372
613,6,15,"[0.5172606071443756, 0.4827393928556244]",80,1,0.6848388482928025,0.7266559075185278,54.787107863424204,58.13247260148223
614,7,15,"[0.5172606071443756, 0.4827393928556244]",13,0,0.32269088728729983,0.8288825836677904,4.1949815347348975,10.775473587681276
615,7,15,"[0.5172606071443756, 0.4827393928556244]",13,1,0.4541832073955981,0.8109913559090004,5.904381696142775,10.542887626817006
616,8,15,"[0.5172606071443756, 0.4827393928556244]",37,0,0.36922499794513414,0.8313420565118353,13.661324923969962,30.75965609093791
617,8,15,"[0.5172606071443756, 0.4827393928556244]",37,1,0.3547456683559857,0.8461464207309563,13.125589729171471,31.30741756704538
618,9,15,"[0.5172606071443756, 0.4827393928556244]",9,0,0.18474378786886458,0.8916209271802558,1.6626940908197811,8.024588344622302
619,9,15,"[0.5172606071443756, 0.4827393928556244]",9,1,0.2949807425360292,0.8630259403559417,2.654826682824263,7.767233463203476
620,10,15,"[0.5172606071443756, 0.4827393928556244]",80,0,0.42771434887306414,0.8277804743250361,34.21714790984513,66.22243794600288
621,10,15,"[0.5172606071443756, 0.4827393928556244]",80,1,0.27818310795058815,0.6177943685300927,22.25464863604705,49.42354948240742
622,11,15,"[0.5172606071443756, 0.4827393928556244]",12,0,0.3032494268114176,0.8313218985701729,3.6389931217370113,9.975862782842075
623,11,15,"[0.5172606071443756, 0.4827393928556244]",12,1,0.33415722713018486,0.8506963865535125,4.009886725562218,10.208356638642151
624,12,15,"[0.5172606071443756, 0.4827393928556244]",80,0,0.6811154130172714,0.7123092912258974,54.48923304138171,56.98474329807179
625,12,15,"[0.5172606071443756, 0.4827393928556244]",80,1,0.7967867788361904,0.6795466827201446,63.74294230689524,54.36373461761157
626,13,15,"[0.5172606071443756, 0.4827393928556244]",80,0,0.36157649129274244,0.8409886850770819,28.926119303419394,67.27909480616655
627,13,15,"[0.5172606071443756, 0.4827393928556244]",80,1,0.3927195190433956,0.8428148240197706,31.417561523471647,67.42518592158164
628,14,15,"[0.5172606071443756, 0.4827393928556244]",39,0,0.30443471998561505,0.85241094417612,11.872954079438987,33.244026822868676
629,14,15,"[0.5172606071443756, 0.4827393928556244]",39,1,0.4504612195277791,0.8010962592207586,17.567987561583386,31.24275410960958
630,15,15,"[0.5172606071443756, 0.4827393928556244]",19,0,0.23829046740986362,0.8848381001186165,4.527518880787409,16.811923902253714
631,15,15,"[0.5172606071443756, 0.4827393928556244]",19,1,0.37856248198741244,0.8427190481647409,7.192687157760836,16.011661915130077
632,16,15,"[0.5172606071443756, 0.4827393928556244]",80,0,0.6448745381822287,0.7198923041561932,51.5899630545783,57.59138433249546
633,16,15,"[0.5172606071443756, 0.4827393928556244]",80,1,0.641569836006948,0.722722956815298,51.32558688055584,57.817836545223834
634,17,15,"[0.5172606071443756, 0.4827393928556244]",12,0,0.3091497286145907,0.8256803890732599,3.709796743375089,9.908164668879119
635,17,15,"[0.5172606071443756, 0.4827393928556244]",12,1,0.2777631431889098,0.904129129269046,3.333157718266918,10.849549551228552
636,18,15,"[0.5172606071443756, 0.4827393928556244]",80,0,0.5483159915788839,0.7480282299560523,43.86527932631071,59.84225839648418
637,18,15,"[0.5172606071443756, 0.4827393928556244]",80,1,0.5462346069021625,0.7730942583617277,43.698768552173,61.847540668938215
638,19,15,"[0.5172606071443756, 0.4827393928556244]",26,0,0.25098641040929226,0.8893172772610695,6.525646670641598,23.122249208787807
639,19,15,"[0.5172606071443756, 0.4827393928556244]",26,1,0.5236365401083984,0.7713197901178263,13.61455004281836,20.054314543063484
640,0,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.7303593043020558,0.6970956864844899,58.428744344164464,55.76765491875919
641,0,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.7563568595033683,0.7004325125722111,60.50854876026946,56.034601005776885
642,1,16,"[0.5517804269741072, 0.4482195730258927]",31,0,0.33437123001485347,0.8417175070543694,10.365508130460457,26.093242718685453
643,1,16,"[0.5517804269741072, 0.4482195730258927]",31,1,0.6081787364124944,0.7445774043948172,18.853540828787327,23.081899536239334
644,2,16,"[0.5517804269741072, 0.4482195730258927]",35,0,0.3327769371487392,0.8462719207891176,11.647192800205872,29.619517227619117
645,2,16,"[0.5517804269741072, 0.4482195730258927]",35,1,0.3080742782012212,0.8537510711995049,10.78259973704274,29.881287491982672
646,3,16,"[0.5517804269741072, 0.4482195730258927]",25,0,0.23757086134243108,0.8198342713982335,5.939271533560777,20.495856784955837
647,3,16,"[0.5517804269741072, 0.4482195730258927]",25,1,0.17691299744132277,0.6727444704608915,4.422824936033069,16.818611761522288
648,4,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.49636645241132615,0.7942392175387097,39.709316192906094,63.53913740309678
649,4,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.544767695679658,0.77165528292177,43.58141565437264,61.7324226337416
650,5,16,"[0.5517804269741072, 0.4482195730258927]",30,0,0.2749385036523544,0.7410007009948293,8.248155109570632,22.230021029844877
651,5,16,"[0.5517804269741072, 0.4482195730258927]",30,1,0.20074760854014576,0.5500022631886999,6.022428256204373,16.500067895660997
652,6,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.7440726470919545,0.6871234444690514,59.52581176735636,54.96987555752411
653,6,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.798033602442833,0.6770964289181862,63.84268819542663,54.167714313454894
654,7,16,"[0.5517804269741072, 0.4482195730258927]",24,0,0.2199359616158546,0.8895045310288517,5.2784630787805105,21.348108744692443
655,7,16,"[0.5517804269741072, 0.4482195730258927]",24,1,0.2796096389360632,0.8996428617185952,6.710631334465518,21.591428681246285
656,8,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.6187432175308948,0.6845119377658779,49.499457402471585,54.760955021270235
657,8,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.18292994714616492,0.5901253357226325,14.634395771693194,47.2100268578106
658,9,16,"[0.5517804269741072, 0.4482195730258927]",44,0,0.32697365137775647,0.7404498392743487,14.386840660621285,32.57979292807134
659,9,16,"[0.5517804269741072, 0.4482195730258927]",44,1,0.24603584650478824,0.5903958781928238,10.825577246210683,25.977418640484245
660,10,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.7083374520719743,0.7132549300420317,56.66699616575794,57.06039440336253
661,10,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.6798138059474021,0.7058890145790856,54.385104475792176,56.471121166326846
662,11,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.6306064279371585,0.6770531232509343,50.44851423497268,54.16424986007474
663,11,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.1924542686806992,0.5861584226794475,15.396341494455935,46.8926738143558
664,12,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.40325140460078285,0.7874436122049161,32.26011236806263,62.99548897639329
665,12,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.24868158336666496,0.5755507803623457,19.894526669333196,46.04406242898766
666,13,16,"[0.5517804269741072, 0.4482195730258927]",52,0,0.37995881523935066,0.829534139934263,19.757858392446234,43.135775276581676
667,13,16,"[0.5517804269741072, 0.4482195730258927]",52,1,0.4177476820393552,0.8200905934531237,21.72287946604647,42.64471085956244
668,14,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.6794558894969043,0.7031424169988425,54.35647115975234,56.2513933599074
669,14,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.6643213357693443,0.7051281764139007,53.145706861547545,56.41025411311205
670,15,16,"[0.5517804269741072, 0.4482195730258927]",22,0,0.38361215501161433,0.8155291578615881,8.439467410255515,17.941641472954938
671,15,16,"[0.5517804269741072, 0.4482195730258927]",22,1,0.33590303210223543,0.861643755780469,7.38986670624918,18.95616262717032
672,16,16,"[0.5517804269741072, 0.4482195730258927]",32,0,0.3085465618805453,0.8588382834714318,9.87348998017745,27.482825071085816
673,16,16,"[0.5517804269741072, 0.4482195730258927]",32,1,0.2606286830467131,0.8915252014852876,8.34011785749482,28.528806447529202
674,17,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.6134733182236187,0.7388309045752658,49.0778654578895,59.106472366021265
675,17,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.6136716687157454,0.7533930409577313,49.093733497259635,60.271443276618506
676,18,16,"[0.5517804269741072, 0.4482195730258927]",80,0,0.3586173355003886,0.8315430011230334,28.689386840031087,66.52344008984267
677,18,16,"[0.5517804269741072, 0.4482195730258927]",80,1,0.37465616615328023,0.8382825778776131,29.972493292262417,67.06260623020904
678,19,16,"[0.5517804269741072, 0.4482195730258927]",30,0,0.25207853860946366,0.8923456715373278,7.562356158283911,26.770370146119834
679,19,16,"[0.5517804269741072, 0.4482195730258927]",30,1,0.3143862847981465,0.8880959198514172,9.431588543944395,26.642877595542515
680,0,17,"[0.5862379969680075, 0.41376200303199256]",19,0,0.2590345155198113,0.8739660448331998,4.921655794876416,16.605354851830796
681,0,17,"[0.5862379969680075, 0.41376200303199256]",19,1,0.29267527658407777,0.8928750446254735,5.5608302550974775,16.964625847883998
682,1,17,"[0.5862379969680075, 0.41376200303199256]",14,0,0.22262697342939722,0.7492381388319178,3.116777628011561,10.48933394364685
683,1,17,"[0.5862379969680075, 0.41376200303199256]",14,1,0.20825096705373178,0.621660284912168,2.915513538752245,8.703243988770351
684,2,17,"[0.5862379969680075, 0.41376200303199256]",17,0,0.21286062635707004,0.8868606019681983,3.618630648070191,15.07663023345937
685,2,17,"[0.5862379969680075, 0.41376200303199256]",17,1,0.4491495196275631,0.8131973920249876,7.635541833668573,13.82435566442479
686,3,17,"[0.5862379969680075, 0.41376200303199256]",80,0,0.374129878799593,0.7724646408021297,29.93039030396744,61.79717126417038
687,3,17,"[0.5862379969680075, 0.41376200303199256]",80,1,0.24479176183861498,0.5010885363703641,19.583340947089198,40.087082909629125
688,4,17,"[0.5862379969680075, 0.41376200303199256]",80,0,0.6649594620690842,0.7161322297972283,53.19675696552674,57.29057838377827
689,4,17,"[0.5862379969680075, 0.41376200303199256]",80,1,0.7715125352979747,0.6926802272449426,61.72100282383798,55.41441817959541
690,5,17,"[0.5862379969680075, 0.41376200303199256]",30,0,0.2503912053275204,0.7360250786439626,7.511736159825612,22.08075235931888
691,5,17,"[0.5862379969680075, 0.41376200303199256]",30,1,0.21396246580834216,0.5309343695101141,6.418873974250265,15.928031085303422
