,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
795,15,39,"[0.5993785820280101, 0.40062141797198997]",80,0.03140289623512515,0.9826940881472084,2.512231698810012,78.61552705177667
796,16,39,"[0.5993785820280101, 0.40062141797198997]",80,0.016337082342542476,0.9676147230678422,1.3069665874033982,77.40917784542738
797,17,39,"[0.5993785820280101, 0.40062141797198997]",80,0.04156331953468182,0.992813135766256,3.3250655627745456,79.42505086130048
798,18,39,"[0.5993785820280101, 0.40062141797198997]",80,0.017727642099661996,0.9690036119567311,1.4182113679729598,77.5202889565385
799,19,39,"[0.5993785820280101, 0.40062141797198997]",80,0.001061246907638697,0.9523369452900636,0.08489975261109575,76.1869556232051
800,0,40,"[0.614625463059513, 0.38537453694048707]",80,0.0161403446240452,0.9674163103694295,1.2912275699236158,77.39330482955437
801,1,40,"[0.614625463059513, 0.38537453694048707]",80,0.04811120534539674,0.999360754813875,3.8488964276317392,79.94886038511
802,2,40,"[0.614625463059513, 0.38537453694048707]",80,0.018944533971088758,0.9701940881472073,1.5155627176871007,77.61552705177658
803,3,40,"[0.614625463059513, 0.38537453694048707]",80,0.04648225712730634,0.9977734532265734,3.718580570184507,79.82187625812587
804,4,40,"[0.614625463059513, 0.38537453694048707]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
805,5,40,"[0.614625463059513, 0.38537453694048707]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
806,6,40,"[0.614625463059513, 0.38537453694048707]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
807,7,40,"[0.614625463059513, 0.38537453694048707]",80,0.035212570640825,0.9864639294170496,2.817005651266,78.91711435336397
808,8,40,"[0.614625463059513, 0.38537453694048707]",80,0.020307278653670404,0.9715829770360953,1.6245822922936324,77.72663816288762
809,9,40,"[0.614625463059513, 0.38537453694048707]",80,0.044950349808169913,0.9961861516392718,3.596027984653593,79.69489213114174
810,10,40,"[0.614625463059513, 0.38537453694048707]",80,0.017527443991296222,0.9688051992583183,1.4021955193036977,77.50441594066547
811,11,40,"[0.614625463059513, 0.38537453694048707]",80,0.005611128561332866,0.9569004373535558,0.4488902849066293,76.55203498828446
812,12,40,"[0.614625463059513, 0.38537453694048707]",80,0.033428398890600376,0.9846782151313347,2.67427191124803,78.77425721050678
813,13,40,"[0.614625463059513, 0.38537453694048707]",80,0.046880934091878566,0.9981702786233988,3.7504747273502854,79.85362228987191
814,14,40,"[0.614625463059513, 0.38537453694048707]",80,0.014976284710476111,0.9662258341789535,1.198102776838089,77.29806673431628
815,15,40,"[0.614625463059513, 0.38537453694048707]",80,0.04828346912986088,0.9995591675122878,3.8626775303888703,79.96473340098302
816,16,40,"[0.614625463059513, 0.38537453694048707]",80,0.04356146091928102,0.9947972627503825,3.4849168735424816,79.5837810200306
817,17,40,"[0.614625463059513, 0.38537453694048707]",80,0.04828346912986088,0.9995591675122878,3.8626775303888703,79.96473340098302
818,18,40,"[0.614625463059513, 0.38537453694048707]",80,0.0012855417569041007,0.9525353579884763,0.10284334055232805,76.2028286390781
819,19,40,"[0.614625463059513, 0.38537453694048707]",80,0.05444632484231454,0.9977842365254002,4.355705987385163,79.82273892203202
820,0,41,"[0.6301907004733778, 0.3698092995266223]",80,0.02546241614260917,0.9688159825571452,2.0369932914087334,77.50527860457161
821,1,41,"[0.6301907004733778, 0.3698092995266223]",80,0.001061246907638697,0.9523369452900636,0.08489975261109575,76.1869556232051
822,2,41,"[0.6301907004733778, 0.3698092995266223]",80,0.029023826974034512,0.9803131357662547,2.321906157922761,78.42505086130038
823,3,41,"[0.6301907004733778, 0.3698092995266223]",80,0.02783335078355831,0.9791226595757792,2.2266680626846647,78.32981276606233
824,4,41,"[0.6301907004733778, 0.3698092995266223]",80,0.038560975441416075,0.9898369452900653,3.084878035313286,79.18695562320522
825,5,41,"[0.6301907004733778, 0.3698092995266223]",80,0.03022791357430535,0.981503611956731,2.418233085944428,78.52028895653848
826,6,41,"[0.6301907004733778, 0.3698092995266223]",80,0.04852177837959851,0.9997575802107004,3.8817422703678806,79.98060641685603
827,7,41,"[0.6301907004733778, 0.3698092995266223]",80,0.04828346912986088,0.9995591675122878,3.8626775303888703,79.96473340098302
828,8,41,"[0.6301907004733778, 0.3698092995266223]",80,0.016958640415597297,0.9682099611630803,1.3566912332477836,77.45679689304643
829,9,41,"[0.6301907004733778, 0.3698092995266223]",80,0.04787303332324083,0.9991623421154623,3.8298426658592666,79.93298736923698
830,10,41,"[0.6301907004733778, 0.3698092995266223]",80,0.0026485484935245282,0.9539242468773652,0.21188387948196225,76.31393975018922
831,11,41,"[0.6301907004733778, 0.3698092995266223]",80,0.05400939746493807,0.9973874111285748,4.3207517971950455,79.79099289028598
832,12,41,"[0.6301907004733778, 0.3698092995266223]",80,0.002434699537939839,0.9537258341789526,0.19477596303518713,76.29806673431621
833,13,41,"[0.6301907004733778, 0.3698092995266223]",80,0.015172794344585147,0.9664242468773659,1.2138235475668118,77.31393975018928
834,14,41,"[0.6301907004733778, 0.3698092995266223]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
835,15,41,"[0.6301907004733778, 0.3698092995266223]",80,0.029233793197645446,0.9805115484646674,2.3387034558116357,78.44092387717339
836,16,41,"[0.6301907004733778, 0.3698092995266223]",80,0.01933945698044187,0.9705909135440326,1.5471565584353497,77.6472730835226
837,17,41,"[0.6301907004733778, 0.3698092995266223]",80,0.039577552218537065,0.9908290087821285,3.1662041774829652,79.26632070257028
838,18,41,"[0.6301907004733778, 0.3698092995266223]",80,0.04354586889674418,0.994797262750383,3.483669511739534,79.58378102003064
839,19,41,"[0.6301907004733778, 0.3698092995266223]",80,0.04136490279932568,0.9926147230678423,3.309192223946054,79.40917784542738
840,0,42,"[0.6455189465181049, 0.3544810534818952]",80,0.028426798102552865,0.9797178976710168,2.274143848204229,78.37743181368134
841,1,42,"[0.6455189465181049, 0.3544810534818952]",80,0.0409683481917889,0.9922178976710179,3.277467855343112,79.37743181368143
842,2,42,"[0.6455189465181049, 0.3544810534818952]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
843,3,42,"[0.6455189465181049, 0.3544810534818952]",80,0.02902203619779095,0.9803131357662547,2.321762895823276,78.42505086130038
844,4,42,"[0.6455189465181049, 0.3544810534818952]",80,0.0020379092136639837,0.9533290087821271,0.1630327370931187,76.26632070257017
845,5,42,"[0.6455189465181049, 0.3544810534818952]",80,0.02207938252817429,0.9733686913218118,1.7663506022539432,77.86949530574495
846,6,42,"[0.6455189465181049, 0.3544810534818952]",80,0.0014444618946694398,0.9527337706868891,0.1155569515735552,76.21870165495113
847,7,42,"[0.6455189465181049, 0.3544810534818952]",80,0.043164635440814766,0.9944004373535575,3.453170835265181,79.5520349882846
848,8,42,"[0.6455189465181049, 0.3544810534818952]",80,0.007037873855024396,0.9582893262424443,0.5630299084019517,76.66314609939555
849,9,42,"[0.6455189465181049, 0.3544810534818952]",80,0.00719663937239412,0.9584877389408571,0.5757311497915296,76.67901911526857
850,10,42,"[0.6455189465181049, 0.3544810534818952]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
851,11,42,"[0.6455189465181049, 0.3544810534818952]",80,0.047686286305318785,0.9989639294170496,3.814902904425503,79.91711435336397
852,12,42,"[0.6455189465181049, 0.3544810534818952]",80,0.0020379092136639837,0.9533290087821271,0.1630327370931187,76.26632070257017
853,13,42,"[0.6455189465181049, 0.3544810534818952]",80,0.0018548977012894739,0.9531305960837143,0.1483918161031579,76.25044768669714
