,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
310,10,15,"[0.5171667945143464, 0.48283320548565356]",40,0.8797579444920025,0.5389321984066708,35.1903177796801,21.557287936266835,0,0.9,1000,False,True,"[128, 128]",False
311,11,15,"[0.5171667945143464, 0.48283320548565356]",78,0.42202368840162446,0.7177842108511691,32.91784769532671,55.98716844639119,0,0.9,1000,False,True,"[128, 128]",False
312,12,15,"[0.5171667945143464, 0.48283320548565356]",80,0.5177422787844164,0.7397538526092033,41.419382302753306,59.180308208736264,0,0.9,1000,False,True,"[128, 128]",False
313,13,15,"[0.5171667945143464, 0.48283320548565356]",65,0.5106601047135827,0.6586342360553772,33.19290680638287,42.81122534359952,0,0.9,1000,False,True,"[128, 128]",False
314,14,15,"[0.5171667945143464, 0.48283320548565356]",80,0.35650634543098103,0.8307632854163259,28.52050763447848,66.46106283330607,0,0.9,1000,False,True,"[128, 128]",False
315,15,15,"[0.5171667945143464, 0.48283320548565356]",80,0.3180233409971136,0.8439032559698137,25.441867279769088,67.5122604775851,0,0.9,1000,False,True,"[128, 128]",False
316,16,15,"[0.5171667945143464, 0.48283320548565356]",23,0.7845484380642572,0.5399655274992403,18.044614075477917,12.419207132482528,0,0.9,1000,False,True,"[128, 128]",False
317,17,15,"[0.5171667945143464, 0.48283320548565356]",80,0.48028008804151134,0.7559170435425128,38.42240704332091,60.47336348340102,0,0.9,1000,False,True,"[128, 128]",False
318,18,15,"[0.5171667945143464, 0.48283320548565356]",80,0.9310559369139586,0.6062071994226422,74.48447495311669,48.49657595381138,0,0.9,1000,False,True,"[128, 128]",False
319,19,15,"[0.5171667945143464, 0.48283320548565356]",80,0.9481429918034806,0.5938022269906323,75.85143934427845,47.504178159250586,0,0.9,1000,False,True,"[128, 128]",False
320,0,16,"[0.55167016709223, 0.44832983290777]",80,0.6425996970894993,0.7150835211726646,51.40797576715994,57.20668169381317,0,0.9,1000,False,True,"[128, 128]",False
321,1,16,"[0.55167016709223, 0.44832983290777]",80,0.9314865017090354,0.5936791273151045,74.51892013672283,47.49433018520836,0,0.9,1000,False,True,"[128, 128]",False
322,2,16,"[0.55167016709223, 0.44832983290777]",80,0.8847482217863716,0.6096382646608016,70.77985774290973,48.77106117286413,0,0.9,1000,False,True,"[128, 128]",False
323,3,16,"[0.55167016709223, 0.44832983290777]",8,0.49152990966265453,0.33420419350818675,3.9322392773012362,2.673633548065494,0,0.9,1000,False,True,"[128, 128]",False
324,4,16,"[0.55167016709223, 0.44832983290777]",26,0.900240630584546,0.5282103214145708,23.406256395198195,13.73346835677884,0,0.9,1000,False,True,"[128, 128]",False
325,5,16,"[0.55167016709223, 0.44832983290777]",80,0.7087628159341459,0.7031242088022538,56.70102527473168,56.2499367041803,0,0.9,1000,False,True,"[128, 128]",False
326,6,16,"[0.55167016709223, 0.44832983290777]",80,0.8583282936785139,0.5959146469091332,68.66626349428111,47.67317175273065,0,0.9,1000,False,True,"[128, 128]",False
327,7,16,"[0.55167016709223, 0.44832983290777]",80,0.9242030056638326,0.6087280192112952,73.9362404531066,48.69824153690361,0,0.9,1000,False,True,"[128, 128]",False
328,8,16,"[0.55167016709223, 0.44832983290777]",80,0.8916742972028089,0.6091507306905777,71.33394377622471,48.73205845524622,0,0.9,1000,False,True,"[128, 128]",False
329,9,16,"[0.55167016709223, 0.44832983290777]",45,0.5590011544066932,0.7034435998017934,25.155051948301193,31.654961991080704,0,0.9,1000,False,True,"[128, 128]",False
330,10,16,"[0.55167016709223, 0.44832983290777]",80,0.7496023701238677,0.6812596989216182,59.96818960990941,54.500775913729456,0,0.9,1000,False,True,"[128, 128]",False
331,11,16,"[0.55167016709223, 0.44832983290777]",36,0.7653616076001977,0.5117841725800828,27.553017873607114,18.424230212882982,0,0.9,1000,False,True,"[128, 128]",False
332,12,16,"[0.55167016709223, 0.44832983290777]",80,0.872286306813578,0.6073866878991377,69.78290454508624,48.59093503193102,0,0.9,1000,False,True,"[128, 128]",False
333,13,16,"[0.55167016709223, 0.44832983290777]",80,0.6938406997375831,0.632104248291536,55.50725597900665,50.56833986332288,0,0.9,1000,False,True,"[128, 128]",False
334,14,16,"[0.55167016709223, 0.44832983290777]",80,0.8174705943131817,0.6278262960030967,65.39764754505454,50.22610368024773,0,0.9,1000,False,True,"[128, 128]",False
335,15,16,"[0.55167016709223, 0.44832983290777]",80,0.9415876499802553,0.5954755429747312,75.32701199842043,47.63804343797849,0,0.9,1000,False,True,"[128, 128]",False
336,16,16,"[0.55167016709223, 0.44832983290777]",80,0.8297306608747915,0.6105970979662174,66.37845286998332,48.8477678372974,0,0.9,1000,False,True,"[128, 128]",False
337,17,16,"[0.55167016709223, 0.44832983290777]",80,0.941021607549908,0.6024328086209498,75.28172860399265,48.19462468967598,0,0.9,1000,False,True,"[128, 128]",False
338,18,16,"[0.55167016709223, 0.44832983290777]",32,0.6665102066714484,0.6196331473440823,21.32832661348635,19.828260715010632,0,0.9,1000,False,True,"[128, 128]",False
339,19,16,"[0.55167016709223, 0.44832983290777]",80,0.8831787215405749,0.609031349651496,70.65429772324599,48.72250797211968,0,0.9,1000,False,True,"[128, 128]",False
340,0,17,"[0.5861750153150355, 0.41382498468496454]",80,0.6338190976250375,0.7285992137948996,50.705527810003005,58.287937103591965,0,0.9,1000,False,True,"[128, 128]",False
341,1,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9654454496312207,0.5946977231886941,77.23563597049765,47.57581785509552,0,0.9,1000,False,True,"[128, 128]",False
342,2,17,"[0.5861750153150355, 0.41382498468496454]",80,0.96755122345511,0.6087081044816549,77.4040978764088,48.69664835853239,0,0.9,1000,False,True,"[128, 128]",False
343,3,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9643876047168135,0.5896159061131534,77.15100837734508,47.16927248905227,0,0.9,1000,False,True,"[128, 128]",False
344,4,17,"[0.5861750153150355, 0.41382498468496454]",80,0.6825723351422993,0.6925491476592225,54.60578681138394,55.4039318127378,0,0.9,1000,False,True,"[128, 128]",False
345,5,17,"[0.5861750153150355, 0.41382498468496454]",80,0.1670689740948709,0.8423858507536288,13.365517927589671,67.3908680602903,0,0.9,1000,False,True,"[128, 128]",False
346,6,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9719966443080171,0.6051911003584308,77.75973154464137,48.41528802867447,0,0.9,1000,False,True,"[128, 128]",False
347,7,17,"[0.5861750153150355, 0.41382498468496454]",80,0.8147161315351298,0.6453422929363647,65.17729052281038,51.62738343490918,0,0.9,1000,False,True,"[128, 128]",False
348,8,17,"[0.5861750153150355, 0.41382498468496454]",80,0.7661993031936374,0.6450060264334391,61.29594425549099,51.600482114675124,0,0.9,1000,False,True,"[128, 128]",False
349,9,17,"[0.5861750153150355, 0.41382498468496454]",80,0.7203510022152216,0.6345152380226514,57.62808017721773,50.76121904181211,0,0.9,1000,False,True,"[128, 128]",False
350,10,17,"[0.5861750153150355, 0.41382498468496454]",40,0.8098916389120114,0.5370737042053958,32.39566555648046,21.48294816821583,0,0.9,1000,False,True,"[128, 128]",False
351,11,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9302550153857064,0.5962268699196553,74.42040123085651,47.698149593572424,0,0.9,1000,False,True,"[128, 128]",False
352,12,17,"[0.5861750153150355, 0.41382498468496454]",80,0.6159017875004246,0.7236775725240767,49.272143000033964,57.894205801926134,0,0.9,1000,False,True,"[128, 128]",False
353,13,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9723552576156301,0.60596350012627,77.78842060925041,48.4770800101016,0,0.9,1000,False,True,"[128, 128]",False
354,14,17,"[0.5861750153150355, 0.41382498468496454]",80,0.632456028282117,0.7115150699117752,50.59648226256936,56.92120559294201,0,0.9,1000,False,True,"[128, 128]",False
355,15,17,"[0.5861750153150355, 0.41382498468496454]",19,0.7808041102511513,0.49642143880607,14.835278094771875,9.43200733731533,0,0.9,1000,False,True,"[128, 128]",False
356,16,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9022806620873945,0.6064778283392382,72.18245296699156,48.51822626713906,0,0.9,1000,False,True,"[128, 128]",False
357,17,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9393939629724324,0.5943227459352355,75.15151703779459,47.54581967481884,0,0.9,1000,False,True,"[128, 128]",False
358,18,17,"[0.5861750153150355, 0.41382498468496454]",80,0.8680915801272077,0.6194855742075805,69.44732641017661,49.558845936606446,0,0.9,1000,False,True,"[128, 128]",False
359,19,17,"[0.5861750153150355, 0.41382498468496454]",80,0.9318323060524369,0.6065874627120785,74.54658448419495,48.526997016966284,0,0.9,1000,False,True,"[128, 128]",False
360,0,18,"[0.6206734536498737, 0.3793265463501264]",25,0.774032117504974,0.5729084363762403,19.35080293762435,14.322710909406007,0,0.9,1000,False,True,"[128, 128]",False
361,1,18,"[0.6206734536498737, 0.3793265463501264]",80,0.7821982400657846,0.6613462425522562,62.57585920526277,52.90769940418049,0,0.9,1000,False,True,"[128, 128]",False
362,2,18,"[0.6206734536498737, 0.3793265463501264]",80,0.8874222685245352,0.6188521643949961,70.99378148196281,49.50817315159969,0,0.9,1000,False,True,"[128, 128]",False
363,3,18,"[0.6206734536498737, 0.3793265463501264]",80,0.9538745710889321,0.6075840917983988,76.30996568711457,48.6067273438719,0,0.9,1000,False,True,"[128, 128]",False
364,4,18,"[0.6206734536498737, 0.3793265463501264]",18,0.8798271025681811,0.5089812972328462,15.83688784622726,9.161663350191233,0,0.9,1000,False,True,"[128, 128]",False
365,5,18,"[0.6206734536498737, 0.3793265463501264]",80,0.90074415346684,0.6228344310682424,72.0595322773472,49.8267544854594,0,0.9,1000,False,True,"[128, 128]",False
366,6,18,"[0.6206734536498737, 0.3793265463501264]",23,0.7015878432195783,0.5885878715863396,16.1365203940503,13.537521046485812,0,0.9,1000,False,True,"[128, 128]",False
367,7,18,"[0.6206734536498737, 0.3793265463501264]",80,0.6277324804743546,0.7220944338252645,50.218598437948366,57.76755470602116,0,0.9,1000,False,True,"[128, 128]",False
368,8,18,"[0.6206734536498737, 0.3793265463501264]",80,0.8635691897154553,0.6244171354316559,69.08553517723642,49.95337083453247,0,0.9,1000,False,True,"[128, 128]",False
369,9,18,"[0.6206734536498737, 0.3793265463501264]",80,0.9454606076757404,0.5868354953690975,75.63684861405923,46.9468396295278,0,0.9,1000,False,True,"[128, 128]",False
370,10,18,"[0.6206734536498737, 0.3793265463501264]",80,0.8091447768668656,0.6367487294561227,64.73158214934925,50.93989835648981,0,0.9,1000,False,True,"[128, 128]",False
371,11,18,"[0.6206734536498737, 0.3793265463501264]",80,0.7790944612533156,0.6524488902772125,62.32755690026525,52.195911222177,0,0.9,1000,False,True,"[128, 128]",False
372,12,18,"[0.6206734536498737, 0.3793265463501264]",80,0.9253642616240558,0.6119964649842474,74.02914092992447,48.959717198739796,0,0.9,1000,False,True,"[128, 128]",False
373,13,18,"[0.6206734536498737, 0.3793265463501264]",80,0.9427621130438544,0.5881538995135055,75.42096904350835,47.05231196108044,0,0.9,1000,False,True,"[128, 128]",False
374,14,18,"[0.6206734536498737, 0.3793265463501264]",80,0.8036878045920695,0.6340261767707903,64.29502436736556,50.72209414166323,0,0.9,1000,False,True,"[128, 128]",False
375,15,18,"[0.6206734536498737, 0.3793265463501264]",80,0.96369009984615,0.5927907862443434,77.09520798769199,47.423262899547474,0,0.9,1000,False,True,"[128, 128]",False
376,16,18,"[0.6206734536498737, 0.3793265463501264]",80,0.7942098865902508,0.6381983153213702,63.53679092722007,51.05586522570961,0,0.9,1000,False,True,"[128, 128]",False
377,17,18,"[0.6206734536498737, 0.3793265463501264]",29,0.6034966368218097,0.6045497879417057,17.50140246783248,17.531943850309464,0,0.9,1000,False,True,"[128, 128]",False
378,18,18,"[0.6206734536498737, 0.3793265463501264]",36,0.6375418806725857,0.6121700585373968,22.951507704213082,22.038122107346286,0,0.9,1000,False,True,"[128, 128]",False
379,19,18,"[0.6206734536498737, 0.3793265463501264]",59,0.4220713769143196,0.7622576640609036,24.902211237944858,44.97320217959331,0,0.9,1000,False,True,"[128, 128]",False
380,0,19,"[0.6551830465662257, 0.34481695343377433]",80,0.9590838917569483,0.6129336255720146,76.72671134055587,49.03469004576117,0,0.9,1000,False,True,"[128, 128]",False
381,1,19,"[0.6551830465662257, 0.34481695343377433]",80,0.8070319164941632,0.6310755788515211,64.56255331953305,50.486046308121686,0,0.9,1000,False,True,"[128, 128]",False
382,2,19,"[0.6551830465662257, 0.34481695343377433]",80,0.913635561575499,0.6085505320997685,73.09084492603992,48.68404256798148,0,0.9,1000,False,True,"[128, 128]",False
383,3,19,"[0.6551830465662257, 0.34481695343377433]",80,0.8177748452258266,0.6288825555992925,65.42198761806613,50.310604447943405,0,0.9,1000,False,True,"[128, 128]",False
384,4,19,"[0.6551830465662257, 0.34481695343377433]",80,0.5690197819078058,0.6707869313884424,45.521582552624466,53.66295451107539,0,0.9,1000,False,True,"[128, 128]",False
385,5,19,"[0.6551830465662257, 0.34481695343377433]",80,0.9359654329414704,0.6155899130566425,74.87723463531763,49.2471930445314,0,0.9,1000,False,True,"[128, 128]",False
386,6,19,"[0.6551830465662257, 0.34481695343377433]",80,0.9370705910480046,0.6042616646833608,74.96564728384037,48.34093317466887,0,0.9,1000,False,True,"[128, 128]",False
387,7,19,"[0.6551830465662257, 0.34481695343377433]",8,0.5588106897580072,0.43818824540313406,4.4704855180640575,3.5055059632250725,0,0.9,1000,False,True,"[128, 128]",False
388,8,19,"[0.6551830465662257, 0.34481695343377433]",80,0.8106798215164852,0.5916680240459927,64.85438572131882,47.333441923679416,0,0.9,1000,False,True,"[128, 128]",False
389,9,19,"[0.6551830465662257, 0.34481695343377433]",19,0.8229036050646689,0.535078637634317,15.635168496228708,10.166494115052023,0,0.9,1000,False,True,"[128, 128]",False
390,10,19,"[0.6551830465662257, 0.34481695343377433]",80,0.9529698277752757,0.5947435542451238,76.23758622202206,47.579484339609905,0,0.9,1000,False,True,"[128, 128]",False
391,11,19,"[0.6551830465662257, 0.34481695343377433]",80,0.7954330695918181,0.6330965073058515,63.63464556734545,50.647720584468125,0,0.9,1000,False,True,"[128, 128]",False
392,12,19,"[0.6551830465662257, 0.34481695343377433]",80,0.7598117782103534,0.6525438318460648,60.78494225682827,52.20350654768518,0,0.9,1000,False,True,"[128, 128]",False
393,13,19,"[0.6551830465662257, 0.34481695343377433]",80,0.9269497864147462,0.6226776442047254,74.1559829131797,49.81421153637803,0,0.9,1000,False,True,"[128, 128]",False
394,14,19,"[0.6551830465662257, 0.34481695343377433]",80,0.910088192870021,0.6028623855751585,72.80705542960168,48.22899084601268,0,0.9,1000,False,True,"[128, 128]",False
395,15,19,"[0.6551830465662257, 0.34481695343377433]",80,0.6003693638378366,0.7258145750768648,48.029549107026924,58.06516600614918,0,0.9,1000,False,True,"[128, 128]",False
396,16,19,"[0.6551830465662257, 0.34481695343377433]",80,0.8958135097060769,0.6014579458885196,71.66508077648615,48.11663567108157,0,0.9,1000,False,True,"[128, 128]",False
397,17,19,"[0.6551830465662257, 0.34481695343377433]",80,0.9261685203087058,0.6012557414021017,74.09348162469647,48.100459312168134,0,0.9,1000,False,True,"[128, 128]",False
398,18,19,"[0.6551830465662257, 0.34481695343377433]",6,0.48286516059649615,0.3479927317405292,2.8971909635789768,2.0879563904431753,0,0.9,1000,False,True,"[128, 128]",False
399,19,19,"[0.6551830465662257, 0.34481695343377433]",80,0.7724270176187817,0.674651157311317,61.794161409502536,53.972092584905354,0,0.9,1000,False,True,"[128, 128]",False
400,0,20,"[0.6896908347409114, 0.3103091652590886]",16,0.7207381271237018,0.43147956002847127,11.531810033979228,6.90367296045554,0,0.9,1000,False,True,"[128, 128]",False
401,1,20,"[0.6896908347409114, 0.3103091652590886]",80,0.7662116897038,0.6194547604863339,61.296935176304004,49.55638083890671,0,0.9,1000,False,True,"[128, 128]",False
402,2,20,"[0.6896908347409114, 0.3103091652590886]",9,0.6516798842427048,0.4366790110726985,5.865118958184343,3.9301110996542867,0,0.9,1000,False,True,"[128, 128]",False
403,3,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9412600686350177,0.6072740531483992,75.30080549080141,48.58192425187194,0,0.9,1000,False,True,"[128, 128]",False
404,4,20,"[0.6896908347409114, 0.3103091652590886]",80,0.7935615114891253,0.6436745147263285,63.484920919130026,51.49396117810628,0,0.9,1000,False,True,"[128, 128]",False
405,5,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9439272480861047,0.6062758011153391,75.51417984688838,48.502064089227126,0,0.9,1000,False,True,"[128, 128]",False
406,6,20,"[0.6896908347409114, 0.3103091652590886]",11,0.6706081151163198,0.4267520079932353,7.376689266279518,4.694272087925588,0,0.9,1000,False,True,"[128, 128]",False
407,7,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9534688200706537,0.6028901201439414,76.2775056056523,48.23120961151531,0,0.9,1000,False,True,"[128, 128]",False
408,8,20,"[0.6896908347409114, 0.3103091652590886]",80,0.6794465753568963,0.6955530001900876,54.35572602855171,55.644240015207004,0,0.9,1000,False,True,"[128, 128]",False
409,9,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9654828377979564,0.61573540207121,77.23862702383651,49.2588321656968,0,0.9,1000,False,True,"[128, 128]",False
410,10,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9329745337854118,0.5867489198047405,74.63796270283295,46.93991358437924,0,0.9,1000,False,True,"[128, 128]",False
411,11,20,"[0.6896908347409114, 0.3103091652590886]",80,0.896117890276838,0.5991397748117346,71.68943122214704,47.931181984938775,0,0.9,1000,False,True,"[128, 128]",False
412,12,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9238168199850622,0.6033690419085324,73.90534559880497,48.26952335268259,0,0.9,1000,False,True,"[128, 128]",False
413,13,20,"[0.6896908347409114, 0.3103091652590886]",28,0.8432797659512711,0.5513578762416385,23.61183344663559,15.438020534765876,0,0.9,1000,False,True,"[128, 128]",False
414,14,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9582918633566212,0.6036842019979625,76.6633490685297,48.294736159837,0,0.9,1000,False,True,"[128, 128]",False
415,15,20,"[0.6896908347409114, 0.3103091652590886]",80,0.9750665767330785,0.6082214033887333,78.00532613864628,48.65771227109867,0,0.9,1000,False,True,"[128, 128]",False
416,16,20,"[0.6896908347409114, 0.3103091652590886]",80,0.890704130197211,0.5946644961582037,71.25633041577687,47.5731596926563,0,0.9,1000,False,True,"[128, 128]",False
417,17,20,"[0.6896908347409114, 0.3103091652590886]",23,0.6870893185992994,0.557285701216406,15.803054327783887,12.817571127977336,0,0.9,1000,False,True,"[128, 128]",False
418,18,20,"[0.6896908347409114, 0.3103091652590886]",80,0.7886321544039251,0.6636470281150182,63.090572352314005,53.09176224920145,0,0.9,1000,False,True,"[128, 128]",False
419,19,20,"[0.6896908347409114, 0.3103091652590886]",80,0.6587722237363879,0.6777451379322493,52.70177789891103,54.21961103457995,0,0.9,1000,False,True,"[128, 128]",False
420,0,21,"[0.7242302512967256, 0.27576974870327436]",80,0.7862134746752634,0.6189764415722467,62.897077974021066,49.51811532577974,0,0.9,1000,False,True,"[128, 128]",False
421,1,21,"[0.7242302512967256, 0.27576974870327436]",80,0.8568265543385685,0.6107538595117668,68.54612434708548,48.860308760941344,0,0.9,1000,False,True,"[128, 128]",False
422,2,21,"[0.7242302512967256, 0.27576974870327436]",80,0.944610642746183,0.6022816193731575,75.56885141969464,48.182529549852596,0,0.9,1000,False,True,"[128, 128]",False
423,3,21,"[0.7242302512967256, 0.27576974870327436]",80,0.9541843933993366,0.5962735297717175,76.33475147194693,47.701882381737406,0,0.9,1000,False,True,"[128, 128]",False
424,4,21,"[0.7242302512967256, 0.27576974870327436]",37,0.8375297288249125,0.5440772475927282,30.98859996652176,20.130858160930945,0,0.9,1000,False,True,"[128, 128]",False
425,5,21,"[0.7242302512967256, 0.27576974870327436]",80,0.921428414965305,0.5996442467401437,73.7142731972244,47.9715397392115,0,0.9,1000,False,True,"[128, 128]",False
426,6,21,"[0.7242302512967256, 0.27576974870327436]",80,0.7722375262339468,0.6606740393806837,61.77900209871574,52.8539231504547,0,0.9,1000,False,True,"[128, 128]",False
427,7,21,"[0.7242302512967256, 0.27576974870327436]",80,0.5501079097752389,0.780303485605267,44.00863278201911,62.42427884842136,0,0.9,1000,False,True,"[128, 128]",False
428,8,21,"[0.7242302512967256, 0.27576974870327436]",80,0.7477539978003541,0.6643872552402341,59.82031982402833,53.150980419218726,0,0.9,1000,False,True,"[128, 128]",False
429,9,21,"[0.7242302512967256, 0.27576974870327436]",80,0.9059366405052506,0.6139908198132153,72.47493124042005,49.11926558505723,0,0.9,1000,False,True,"[128, 128]",False
430,10,21,"[0.7242302512967256, 0.27576974870327436]",45,0.43339093891233416,0.7478531079863007,19.502592251055038,33.65338985938353,0,0.9,1000,False,True,"[128, 128]",False
431,11,21,"[0.7242302512967256, 0.27576974870327436]",80,0.8915732484851322,0.6323733894373434,71.32585987881058,50.58987115498748,0,0.9,1000,False,True,"[128, 128]",False
432,12,21,"[0.7242302512967256, 0.27576974870327436]",80,0.9421057822703773,0.5995257885397416,75.36846258163018,47.96206308317933,0,0.9,1000,False,True,"[128, 128]",False
433,13,21,"[0.7242302512967256, 0.27576974870327436]",21,0.7797211482978045,0.515430286891426,16.374144114253895,10.824036024719947,0,0.9,1000,False,True,"[128, 128]",False
434,14,21,"[0.7242302512967256, 0.27576974870327436]",24,0.8060898271123808,0.5155845786021943,19.346155850697137,12.374029886452663,0,0.9,1000,False,True,"[128, 128]",False
435,15,21,"[0.7242302512967256, 0.27576974870327436]",80,0.6127993056289978,0.6998690081510983,49.02394445031982,55.98952065208787,0,0.9,1000,False,True,"[128, 128]",False
436,16,21,"[0.7242302512967256, 0.27576974870327436]",80,0.8545249340851706,0.6358039118872176,68.36199472681365,50.86431295097741,0,0.9,1000,False,True,"[128, 128]",False
437,17,21,"[0.7242302512967256, 0.27576974870327436]",80,0.6602284360315602,0.6813337853286359,52.81827488252482,54.50670282629087,0,0.9,1000,False,True,"[128, 128]",False
438,18,21,"[0.7242302512967256, 0.27576974870327436]",80,0.9264866616808407,0.6131086469091335,74.11893293446725,49.048691752730676,0,0.9,1000,False,True,"[128, 128]",False
439,19,21,"[0.7242302512967256, 0.27576974870327436]",80,0.7503596343559231,0.6394803078656563,60.028770748473846,51.15842462925251,0,0.9,1000,False,True,"[128, 128]",False
440,0,22,"[0.7587503383465798, 0.2412496616534202]",80,0.8685523023737499,0.6400217486711176,69.48418418989999,51.20173989368941,0,0.9,1000,False,True,"[128, 128]",False
441,1,22,"[0.7587503383465798, 0.2412496616534202]",80,0.8309588025482177,0.615487174012382,66.47670420385742,49.23897392099056,0,0.9,1000,False,True,"[128, 128]",False
442,2,22,"[0.7587503383465798, 0.2412496616534202]",42,0.9151823523718483,0.5810854620013627,38.43765879961763,24.40558940405723,0,0.9,1000,False,True,"[128, 128]",False
443,3,22,"[0.7587503383465798, 0.2412496616534202]",80,0.9271609517649202,0.6020422487228236,74.17287614119361,48.16337989782589,0,0.9,1000,False,True,"[128, 128]",False
444,4,22,"[0.7587503383465798, 0.2412496616534202]",3,0.12075438957921203,0.016376930713731735,0.3622631687376361,0.0491307921411952,0,0.9,1000,False,True,"[128, 128]",False
445,5,22,"[0.7587503383465798, 0.2412496616534202]",73,0.5069984495511216,0.7221610886884509,37.01088681723188,52.717759474256916,0,0.9,1000,False,True,"[128, 128]",False
446,6,22,"[0.7587503383465798, 0.2412496616534202]",80,0.9112572525465973,0.5983026491718714,72.90058020372778,47.86421193374971,0,0.9,1000,False,True,"[128, 128]",False
447,7,22,"[0.7587503383465798, 0.2412496616534202]",80,0.9359237058697165,0.5776980996996699,74.87389646957732,46.21584797597359,0,0.9,1000,False,True,"[128, 128]",False
448,8,22,"[0.7587503383465798, 0.2412496616534202]",80,0.31570672810085876,0.8686672225394976,25.2565382480687,69.4933778031598,0,0.9,1000,False,True,"[128, 128]",False
449,9,22,"[0.7587503383465798, 0.2412496616534202]",80,0.6803046957546371,0.6934704612257706,54.42437566037097,55.47763689806165,0,0.9,1000,False,True,"[128, 128]",False
450,10,22,"[0.7587503383465798, 0.2412496616534202]",13,0.7213851338432208,0.4754696379741305,9.37800673996187,6.1811052936636965,0,0.9,1000,False,True,"[128, 128]",False
451,11,22,"[0.7587503383465798, 0.2412496616534202]",80,0.8715417213374554,0.6052669605757398,69.72333770699643,48.42135684605918,0,0.9,1000,False,True,"[128, 128]",False
452,12,22,"[0.7587503383465798, 0.2412496616534202]",55,0.6779542812795715,0.6228799229604262,37.28748547037643,34.25839576282344,0,0.9,1000,False,True,"[128, 128]",False
453,13,22,"[0.7587503383465798, 0.2412496616534202]",80,0.8090939324345016,0.6546676108070184,64.72751459476012,52.37340886456147,0,0.9,1000,False,True,"[128, 128]",False
454,14,22,"[0.7587503383465798, 0.2412496616534202]",80,0.8846347734559077,0.5971744281949712,70.77078187647261,47.7739542555977,0,0.9,1000,False,True,"[128, 128]",False
455,15,22,"[0.7587503383465798, 0.2412496616534202]",80,0.9169707290226393,0.6047525712120184,73.35765832181114,48.380205696961475,0,0.9,1000,False,True,"[128, 128]",False
456,16,22,"[0.7587503383465798, 0.2412496616534202]",80,0.9166756394296506,0.5955599278857878,73.33405115437205,47.64479423086303,0,0.9,1000,False,True,"[128, 128]",False
457,17,22,"[0.7587503383465798, 0.2412496616534202]",80,0.9321740099997979,0.6066126571489593,74.57392079998384,48.529012571916745,0,0.9,1000,False,True,"[128, 128]",False
458,18,22,"[0.7587503383465798, 0.2412496616534202]",80,0.9257100433536744,0.5880576575713857,74.05680346829395,47.04461260571086,0,0.9,1000,False,True,"[128, 128]",False
459,19,22,"[0.7587503383465798, 0.2412496616534202]",46,0.41884724180800775,0.7218032137867717,19.266973123168356,33.2029478341915,0,0.9,1000,False,True,"[128, 128]",False
460,0,23,"[0.7932629600679918, 0.2067370399320082]",80,0.822972267141265,0.6221696043664366,65.8377813713012,49.773568349314935,0,0.9,1000,False,True,"[128, 128]",False
461,1,23,"[0.7932629600679918, 0.2067370399320082]",80,0.9511621035232581,0.5924204515510777,76.09296828186065,47.393636124086214,0,0.9,1000,False,True,"[128, 128]",False
462,2,23,"[0.7932629600679918, 0.2067370399320082]",80,0.6019437390272615,0.7368762940374849,48.15549912218092,58.950103522998795,0,0.9,1000,False,True,"[128, 128]",False
463,3,23,"[0.7932629600679918, 0.2067370399320082]",80,0.7974214850207151,0.5872447471103958,63.79371880165721,46.97957976883166,0,0.9,1000,False,True,"[128, 128]",False
464,4,23,"[0.7932629600679918, 0.2067370399320082]",19,0.8172854946988345,0.4947529374701112,15.528424399277856,9.400305811932112,0,0.9,1000,False,True,"[128, 128]",False
465,5,23,"[0.7932629600679918, 0.2067370399320082]",80,0.7844680273449316,0.6617061116613617,62.75744218759453,52.93648893290894,0,0.9,1000,False,True,"[128, 128]",False
466,6,23,"[0.7932629600679918, 0.2067370399320082]",80,0.9555810542843146,0.5973950693966397,76.44648434274517,47.79160555173117,0,0.9,1000,False,True,"[128, 128]",False
467,7,23,"[0.7932629600679918, 0.2067370399320082]",80,0.9158411717657919,0.5829689998599052,73.26729374126336,46.63751998879242,0,0.9,1000,False,True,"[128, 128]",False
468,8,23,"[0.7932629600679918, 0.2067370399320082]",80,0.8795102116317335,0.6064853367000473,70.36081693053868,48.51882693600379,0,0.9,1000,False,True,"[128, 128]",False
469,9,23,"[0.7932629600679918, 0.2067370399320082]",40,0.9138235624475781,0.5407016628061636,36.552942497903125,21.628066512246544,0,0.9,1000,False,True,"[128, 128]",False
