,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
127,7,6,"[0.2066042634256343, 0.7933957365743657]",80,0.10310788825342172,0.9960013068019137,8.248631060273738,79.6801045441531,0,0.9,1000,False,True,"[128, 128]",False
128,8,6,"[0.2066042634256343, 0.7933957365743657]",80,0.03605088719971579,0.9365213166833353,2.8840709759772634,74.92170533466683,0,0.9,1000,False,True,"[128, 128]",False
129,9,6,"[0.2066042634256343, 0.7933957365743657]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
130,10,6,"[0.2066042634256343, 0.7933957365743657]",80,0.07545634037978502,0.9759152560772755,6.036507230382801,78.07322048618204,0,0.9,1000,False,True,"[128, 128]",False
131,11,6,"[0.2066042634256343, 0.7933957365743657]",80,0.06714957633204097,0.9675819227439421,5.371966106563277,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
132,12,6,"[0.2066042634256343, 0.7933957365743657]",80,0.061467753656556566,0.9619001045621239,4.917420292524525,76.95200836496991,0,0.9,1000,False,True,"[128, 128]",False
133,13,6,"[0.2066042634256343, 0.7933957365743657]",80,0.08678192623129599,0.9570170347334018,6.942554098503679,76.56136277867215,0,0.9,1000,False,True,"[128, 128]",False
134,14,6,"[0.2066042634256343, 0.7933957365743657]",80,0.0807594034049369,0.9736528219534286,6.460752272394952,77.89222575627429,0,0.9,1000,False,True,"[128, 128]",False
135,15,6,"[0.2066042634256343, 0.7933957365743657]",80,0.07318364582917938,0.9660770643776706,5.854691666334351,77.28616515021365,0,0.9,1000,False,True,"[128, 128]",False
136,16,6,"[0.2066042634256343, 0.7933957365743657]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
137,17,6,"[0.2066042634256343, 0.7933957365743657]",80,0.006543515725980438,0.9069758621378808,0.523481258078435,72.55806897103047,0,0.9,1000,False,True,"[128, 128]",False
138,18,6,"[0.2066042634256343, 0.7933957365743657]",80,0.0008616975441622515,0.9088595083829402,0.06893580353298012,72.70876067063521,0,0.9,1000,False,True,"[128, 128]",False
139,19,6,"[0.2066042634256343, 0.7933957365743657]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
140,0,7,"[0.2410675239071782, 0.7589324760928218]",80,0.1008067379683226,0.9861631151023088,8.064539037465808,78.8930492081847,0,0.9,1000,False,True,"[128, 128]",False
141,1,7,"[0.2410675239071782, 0.7589324760928218]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
142,2,7,"[0.2410675239071782, 0.7589324760928218]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
143,3,7,"[0.2410675239071782, 0.7589324760928218]",80,0.0792442191676637,0.9645722060113993,6.339537533413096,77.16577648091194,0,0.9,1000,False,True,"[128, 128]",False
144,4,7,"[0.2410675239071782, 0.7589324760928218]",80,0.06714957633204097,0.9675819227439421,5.371966106563277,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
145,5,7,"[0.2410675239071782, 0.7589324760928218]",80,0.055028364132899334,0.9630261750496075,4.402269130631947,77.0420940039686,0,0.9,1000,False,True,"[128, 128]",False
146,6,7,"[0.2410675239071782, 0.7589324760928218]",80,0.11406434860812967,0.991855226433007,9.125147888650373,79.34841811464057,0,0.9,1000,False,True,"[128, 128]",False
147,7,7,"[0.2410675239071782, 0.7589324760928218]",80,0.04366472784718947,0.9516625386859708,3.4931782277751577,76.13300309487767,0,0.9,1000,False,True,"[128, 128]",False
148,8,7,"[0.2410675239071782, 0.7589324760928218]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,0,0.9,1000,False,True,"[128, 128]",False
149,9,7,"[0.2410675239071782, 0.7589324760928218]",80,0.030747856896685476,0.9387837508071826,2.459828551734838,75.1027000645746,0,0.9,1000,False,True,"[128, 128]",False
150,10,7,"[0.2410675239071782, 0.7589324760928218]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
151,11,7,"[0.2410675239071782, 0.7589324760928218]",80,0.07242603734948196,0.9653194886200949,5.794082987958556,77.22555908960759,0,0.9,1000,False,True,"[128, 128]",False
152,12,7,"[0.2410675239071782, 0.7589324760928218]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
153,13,7,"[0.2410675239071782, 0.7589324760928218]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
154,14,7,"[0.2410675239071782, 0.7589324760928218]",80,0.03684654602901081,0.9372788924409111,2.9477236823208646,74.98231139527289,0,0.9,1000,False,True,"[128, 128]",False
155,15,7,"[0.2410675239071782, 0.7589324760928218]",80,0.09745260663507115,0.9978849530469729,7.796208530805692,79.83079624375783,0,0.9,1000,False,True,"[128, 128]",False
156,16,7,"[0.2410675239071782, 0.7589324760928218]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,0,0.9,1000,False,True,"[128, 128]",False
157,17,7,"[0.2410675239071782, 0.7589324760928218]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
158,18,7,"[0.2410675239071782, 0.7589324760928218]",80,0.0731836131070577,0.9660770643776706,5.854689048564617,77.28616515021365,0,0.9,1000,False,True,"[128, 128]",False
159,19,7,"[0.2410675239071782, 0.7589324760928218]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
160,0,8,"[0.27554697321532856, 0.7244530267846715]",80,0.054623039768573425,0.9475164583170643,4.369843181485874,75.80131666536515,0,0.9,1000,False,True,"[128, 128]",False
161,1,8,"[0.27554697321532856, 0.7244530267846715]",80,0.1087897064698848,0.9941176605568544,8.703176517590784,79.52941284454835,0,0.9,1000,False,True,"[128, 128]",False
162,2,8,"[0.27554697321532856, 0.7244530267846715]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
163,3,8,"[0.27554697321532856, 0.7244530267846715]",80,0.1087897064698848,0.9941176605568544,8.703176517590784,79.52941284454835,0,0.9,1000,False,True,"[128, 128]",False
164,4,8,"[0.27554697321532856, 0.7244530267846715]",80,0.0008616975441622515,0.9088595083829402,0.06893580353298012,72.70876067063521,0,0.9,1000,False,True,"[128, 128]",False
165,5,8,"[0.27554697321532856, 0.7244530267846715]",80,0.08644122162143407,0.9642037112814915,6.915297729714726,77.13629690251932,0,0.9,1000,False,True,"[128, 128]",False
