,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes
207,7,10,"[0.3445646107917844, 0.6554353892082156]",17,0.4525044542049379,0.7387429280012403,7.692575721483944,12.558629776021085,1,0.9,1000,False,True,"[128, 128, 128]"
208,8,10,"[0.3445646107917844, 0.6554353892082156]",37,0.4985379901242505,0.7944129900651644,18.445905634597267,29.393280632411084,1,0.9,1000,False,True,"[128, 128, 128]"
209,9,10,"[0.3445646107917844, 0.6554353892082156]",80,0.5349297585469962,0.8390810276679843,42.7943806837597,67.12648221343875,1,0.9,1000,False,True,"[128, 128, 128]"
210,10,10,"[0.3445646107917844, 0.6554353892082156]",80,0.48314388447384626,0.860066584427002,38.6515107579077,68.80532675416016,1,0.9,1000,False,True,"[128, 128, 128]"
211,11,10,"[0.3445646107917844, 0.6554353892082156]",57,0.15268730732620225,0.9312029389859646,8.703176517593528,53.07856752219998,1,0.9,1000,False,True,"[128, 128, 128]"
212,12,10,"[0.3445646107917844, 0.6554353892082156]",52,0.25223163415916333,0.8832446233642556,13.116044976276493,45.92872041494129,1,0.9,1000,False,True,"[128, 128, 128]"
213,13,10,"[0.3445646107917844, 0.6554353892082156]",80,0.4602007361984845,0.8724736018993264,36.81605889587876,69.79788815194611,1,0.9,1000,False,True,"[128, 128, 128]"
214,14,10,"[0.3445646107917844, 0.6554353892082156]",9,0.3735014934814758,0.6438296003513394,3.3615134413332823,5.794466403162055,1,0.9,1000,False,True,"[128, 128, 128]"
215,15,10,"[0.3445646107917844, 0.6554353892082156]",80,0.25855448409380033,0.9095882633236527,20.684358727504026,72.76706106589222,1,0.9,1000,False,True,"[128, 128, 128]"
216,16,10,"[0.3445646107917844, 0.6554353892082156]",80,0.3476793332142841,0.888562169114612,27.81434665714273,71.08497352916896,1,0.9,1000,False,True,"[128, 128, 128]"
217,17,10,"[0.3445646107917844, 0.6554353892082156]",80,0.2899805882704547,0.9213364760653275,23.198447061636376,73.7069180852262,1,0.9,1000,False,True,"[128, 128, 128]"
218,18,10,"[0.3445646107917844, 0.6554353892082156]",80,0.4824633190149513,0.8442484378016648,38.59706552119611,67.53987502413318,1,0.9,1000,False,True,"[128, 128, 128]"
219,19,10,"[0.3445646107917844, 0.6554353892082156]",19,0.5703399525407262,0.6640899708242628,10.836459098273798,12.617709445660992,1,0.9,1000,False,True,"[128, 128, 128]"
220,0,11,"[0.3790204722038361, 0.6209795277961638]",80,0.42968733132389636,0.8747466733570606,34.37498650591171,69.97973386856485,1,0.9,1000,False,True,"[128, 128, 128]"
221,1,11,"[0.3790204722038361, 0.6209795277961638]",32,0.2558991535386178,0.8473562382063429,8.18877291323577,27.115399622602972,1,0.9,1000,False,True,"[128, 128, 128]"
222,2,11,"[0.3790204722038361, 0.6209795277961638]",35,0.4958655679815815,0.791276115189159,17.355294879355352,27.694664031620565,1,0.9,1000,False,True,"[128, 128, 128]"
223,3,11,"[0.3790204722038361, 0.6209795277961638]",54,0.42075786465444054,0.838281447324822,22.72092469133979,45.26719815554039,1,0.9,1000,False,True,"[128, 128, 128]"
224,4,11,"[0.3790204722038361, 0.6209795277961638]",77,0.45348445805254034,0.8315590324789595,34.918303270045605,64.03004550087988,1,0.9,1000,False,True,"[128, 128, 128]"
225,5,11,"[0.3790204722038361, 0.6209795277961638]",57,0.5111101186158201,0.8099530776876318,29.133276761101747,46.167325428195014,1,0.9,1000,False,True,"[128, 128, 128]"
226,6,11,"[0.3790204722038361, 0.6209795277961638]",40,0.1458498050814837,0.9013715552597714,5.833992203259348,36.05486221039086,1,0.9,1000,False,True,"[128, 128, 128]"
227,7,11,"[0.3790204722038361, 0.6209795277961638]",27,0.4789331848099977,0.7718367247352756,12.931195989869938,20.83959156785244,1,0.9,1000,False,True,"[128, 128, 128]"
228,8,11,"[0.3790204722038361, 0.6209795277961638]",80,0.41671855078532427,0.8639740796649532,33.33748406282594,69.11792637319625,1,0.9,1000,False,True,"[128, 128, 128]"
229,9,11,"[0.3790204722038361, 0.6209795277961638]",9,0.338196988568501,0.6101595666813058,3.043772897116509,5.491436100131752,1,0.9,1000,False,True,"[128, 128, 128]"
