,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation
149,9,7,"[0.24118510471021304, 0.758814895289787]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
150,10,7,"[0.24118510471021304, 0.758814895289787]",80,0.16605563801055587,0.998398993795474,13.28445104084447,79.87191950363793,0,0.9,1000,True,False
151,11,7,"[0.24118510471021304, 0.758814895289787]",80,0.1351405342370255,0.9605612069597246,10.81124273896204,76.84489655677797,0,0.9,1000,True,False
152,12,7,"[0.24118510471021304, 0.758814895289787]",80,0.16398430264804068,0.9963156604621407,13.118744211843254,79.70525283697125,0,0.9,1000,True,False
153,13,7,"[0.24118510471021304, 0.758814895289787]",80,0.17266488941548247,0.9980612069597253,13.813191153238597,79.84489655677802,0,0.9,1000,True,False
154,14,7,"[0.24118510471021304, 0.758814895289787]",80,0.11708497868146968,0.9425056514041685,9.366798294517574,75.40045211233348,0,0.9,1000,True,False
155,15,7,"[0.24118510471021304, 0.758814895289787]",80,0.17121655611515454,0.9966723180708363,13.697324489212363,79.73378544566691,0,0.9,1000,True,False
156,16,7,"[0.24118510471021304, 0.758814895289787]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
157,17,7,"[0.24118510471021304, 0.758814895289787]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
158,18,7,"[0.24118510471021304, 0.758814895289787]",80,0.1778732227488158,0.9963345312350876,14.229857819905265,79.70676249880701,0,0.9,1000,True,False
159,19,7,"[0.24118510471021304, 0.758814895289787]",80,0.12296512892954001,0.9414734201239753,9.837210314363201,75.31787360991802,0,0.9,1000,True,False
160,0,8,"[0.27568222254863933, 0.7243177774513607]",80,0.12889053423702515,0.940441188843782,10.311242738962012,75.23529510750257,0,0.9,1000,True,False
161,1,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1771283986931853,0.9956400867906432,14.170271895454825,79.65120694325145,0,0.9,1000,True,False
162,2,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
163,3,8,"[0.27568222254863933, 0.7243177774513607]",80,0.16672417740582626,0.9852234201239763,13.3379341924661,78.81787360991811,0,0.9,1000,True,False
164,4,8,"[0.27568222254863933, 0.7243177774513607]",80,0.16324150389528966,0.9956212160176964,13.059320311623173,79.64969728141571,0,0.9,1000,True,False
165,5,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1629183120148005,0.988338984737503,13.03346496118404,79.06711877900024,0,0.9,1000,True,False
166,6,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
167,7,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1698610553324817,0.9952834291819475,13.588884426598536,79.6226743345558,0,0.9,1000,True,False
168,8,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1830815560821491,0.9924864578427929,14.646524486571929,79.39891662742343,0,0.9,1000,True,False
169,9,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1778488975656372,0.9963345312350876,14.227911805250976,79.70676249880701,0,0.9,1000,True,False
170,10,8,"[0.27568222254863933, 0.7243177774513607]",80,0.175753505098424,0.9942511979017542,14.06028040787392,79.54009583214034,0,0.9,1000,True,False
171,11,8,"[0.27568222254863933, 0.7243177774513607]",80,0.12157284313762931,0.9400845312350864,9.725827451010344,75.20676249880691,0,0.9,1000,True,False
172,12,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1674565560821491,0.999787882684363,13.396524486571929,79.98303061474904,0,0.9,1000,True,False
173,13,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1764096865919158,0.9810756242302567,14.112774927353264,78.48604993842054,0,0.9,1000,True,False
174,14,8,"[0.27568222254863933, 0.7243177774513607]",80,0.18754509733523056,0.9921867353413678,15.003607786818446,79.37493882730942,0,0.9,1000,True,False
175,15,8,"[0.27568222254863933, 0.7243177774513607]",80,0.12368220090369186,0.9421678645684197,9.894576072295349,75.37342916547358,0,0.9,1000,True,False
176,16,8,"[0.27568222254863933, 0.7243177774513607]",80,0.12298775645924742,0.9414734201239753,9.839020516739794,75.31787360991802,0,0.9,1000,True,False
177,17,8,"[0.27568222254863933, 0.7243177774513607]",80,0.1698610553324817,0.9952834291819475,13.588884426598536,79.6226743345558,0,0.9,1000,True,False
178,18,8,"[0.27568222254863933, 0.7243177774513607]",80,0.179871299150175,0.9845478464524788,14.389703932014,78.7638277161983,0,0.9,1000,True,False
